,filename,beginposition,relativeorbitnumber,cloudcoverpercentage,orbitdirection,tileid,tileid_acquisitiondate,month,day_of_year,year
9b7ab056-9319-467f-bfaf-905ee201625f,S2B_MSIL2A_20200205T105129_N0214_R051_T31UDP_20200207T150106.SAFE,2020-02-05 10:51:29.025,51,59.572359,DESCENDING,T31UDP,T31UDP_20200205T105129,02,036,2020
6eeba8d7-6495-4aa3-9c20-db56f61dc270,S2A_MSIL2A_20200131T105251_N0213_R051_T31UDP_20200131T121703.SAFE,2020-01-31 10:52:51.024,51,91.203143,DESCENDING,T31UDP,T31UDP_20200131T105251,01,031,2020
a0df764d-2ca0-4432-8f48-c1e7cbda019c,S2B_MSIL2A_20200126T105229_N0213_R051_T31UDP_20200126T114431.SAFE,2020-01-26 10:52:29.024,51,82.554567,DESCENDING,T31UDP,T31UDP_20200126T105229,01,026,2020
1593f162-8941-4096-b06d-d679c749a968,S2A_MSIL2A_20200121T105341_N0213_R051_T31UDP_20200121T122455.SAFE,2020-01-21 10:53:41.024,51,0.241695,DESCENDING,T31UDP,T31UDP_20200121T105341,01,021,2020
967fa6b6-dcf4-4411-a1d1-54bcc8cfb5ea,S2B_MSIL2A_20200116T105309_N0213_R051_T31UDP_20200116T122813.SAFE,2020-01-16 10:53:09.024,51,0.752336,DESCENDING,T31UDP,T31UDP_20200116T105309,01,016,2020
3c81ffa4-a539-4356-887e-adcb3e6c1b4d,S2A_MSIL2A_20200111T105421_N0213_R051_T31UDP_20200111T121352.SAFE,2020-01-11 10:54:21.024,51,99.51237899999998,DESCENDING,T31UDP,T31UDP_20200111T105421,01,011,2020
a592ec51-9b65-45c8-a957-8efd05ee9e68,S2B_MSIL2A_20200106T105339_N0213_R051_T31UDP_20200106T121433.SAFE,2020-01-06 10:53:39.024,51,0.236218,DESCENDING,T31UDP,T31UDP_20200106T105339,01,006,2020
4eb0608c-2730-4a0c-847e-21c775b1ba9e,S2A_MSIL2A_20200101T105441_N0213_R051_T31UDP_20200101T121106.SAFE,2020-01-01 10:54:41.024,51,99.37351199999999,DESCENDING,T31UDP,T31UDP_20200101T105441,01,001,2020
a92a98aa-c153-47dc-a4e5-a8438d3ad5df,S2B_MSIL2A_20191227T105349_N0213_R051_T31UDP_20191227T121122.SAFE,2019-12-27 10:53:49.024,51,92.415133,DESCENDING,T31UDP,T31UDP_20191227T105349,12,361,2019
2b8139f1-9050-4a23-9480-e2ae5c343ba4,S2A_MSIL2A_20191222T105441_N0213_R051_T31UDP_20191222T122245.SAFE,2019-12-22 10:54:41.024,51,79.742202,DESCENDING,T31UDP,T31UDP_20191222T105441,12,356,2019
237334bf-f8c0-4dc0-90dd-74bc28926ed5,S2B_MSIL2A_20191217T105349_N0213_R051_T31UDP_20191217T123333.SAFE,2019-12-17 10:53:49.024,51,71.302745,DESCENDING,T31UDP,T31UDP_20191217T105349,12,351,2019
0663e944-a7a5-484b-81fd-28e6dfee9971,S2A_MSIL2A_20191212T105441_N0213_R051_T31UDP_20191212T122231.SAFE,2019-12-12 10:54:41.024,51,62.343785,DESCENDING,T31UDP,T31UDP_20191212T105441,12,346,2019
55634d6b-c4b0-476c-b424-810db3cb65f4,S2B_MSIL2A_20191207T105329_N0213_R051_T31UDP_20191207T121847.SAFE,2019-12-07 10:53:29.024,51,92.27342100000001,DESCENDING,T31UDP,T31UDP_20191207T105329,12,341,2019
ce1dac10-d141-4d91-ad36-45802a31ae5b,S2A_MSIL2A_20191202T105421_N0213_R051_T31UDP_20191202T122334.SAFE,2019-12-02 10:54:21.024,51,0.695701,DESCENDING,T31UDP,T31UDP_20191202T105421,12,336,2019
5e88e2c4-43e7-40ce-9906-6d20d4efa90c,S2B_MSIL2A_20191127T105309_N0213_R051_T31UDP_20191127T122630.SAFE,2019-11-27 10:53:09.024,51,91.637233,DESCENDING,T31UDP,T31UDP_20191127T105309,11,331,2019
78f8bd02-4d56-4b0f-9d8f-77f45e5d2f3e,S2A_MSIL2A_20191122T105351_N0213_R051_T31UDP_20191122T121918.SAFE,2019-11-22 10:53:51.024,51,57.203484,DESCENDING,T31UDP,T31UDP_20191122T105351,11,326,2019
c6da0100-ac4a-4aa6-80f0-7534e0005e64,S2B_MSIL2A_20191117T105229_N0213_R051_T31UDP_20191117T134337.SAFE,2019-11-17 10:52:29.024,51,72.248426,DESCENDING,T31UDP,T31UDP_20191117T105229,11,321,2019
86993680-68f5-4cad-9a4e-dae9494797dd,S2A_MSIL2A_20191112T105301_N0213_R051_T31UDP_20191112T121941.SAFE,2019-11-12 10:53:01.024,51,85.850112,DESCENDING,T31UDP,T31UDP_20191112T105301,11,316,2019
5564b6ce-be0b-41ce-8cd5-56476d0f87a5,S2B_MSIL2A_20191107T105139_N0213_R051_T31UDP_20191107T125325.SAFE,2019-11-07 10:51:39.025,51,33.555143,DESCENDING,T31UDP,T31UDP_20191107T105139,11,311,2019
556644a7-2afe-4295-8c0f-551b2db6ddba,S2A_MSIL2A_20191102T105211_N0213_R051_T31UDP_20191102T121233.SAFE,2019-11-02 10:52:11.024,51,99.964861,DESCENDING,T31UDP,T31UDP_20191102T105211,11,306,2019
f0345557-1e33-43ce-81c3-c887f4c50210,S2B_MSIL2A_20191028T105049_N0213_R051_T31UDP_20191028T122942.SAFE,2019-10-28 10:50:49.024,51,91.976194,DESCENDING,T31UDP,T31UDP_20191028T105049,10,301,2019
5277a2fc-17bb-4602-b4c5-5671457659c1,S2A_MSIL2A_20191023T105111_N0213_R051_T31UDP_20191023T134400.SAFE,2019-10-23 10:51:11.024,51,99.914795,DESCENDING,T31UDP,T31UDP_20191023T105111,10,296,2019
0b5da37c-f96b-426c-9741-cf234ba4be07,S2B_MSIL2A_20191018T105039_N0213_R051_T31UDP_20191018T141229.SAFE,2019-10-18 10:50:39.024,51,9.453761,DESCENDING,T31UDP,T31UDP_20191018T105039,10,291,2019
4249e435-3c84-4c21-b832-00090ab51464,S2A_MSIL2A_20191013T105031_N0213_R051_T31UDP_20191013T120823.SAFE,2019-10-13 10:50:31.024,51,7.849423,DESCENDING,T31UDP,T31UDP_20191013T105031,10,286,2019
78ddd7a1-5de1-4d0b-a6f4-80858a738197,S2B_MSIL2A_20191008T105029_N0213_R051_T31UDP_20191008T133838.SAFE,2019-10-08 10:50:29.024,51,82.555666,DESCENDING,T31UDP,T31UDP_20191008T105029,10,281,2019
6f0c8635-48bc-4454-b930-5a7d0d5c5f3f,S2A_MSIL2A_20191003T105031_N0213_R051_T31UDP_20191003T122629.SAFE,2019-10-03 10:50:31.024,51,85.661305,DESCENDING,T31UDP,T31UDP_20191003T105031,10,276,2019
9980e1ac-f62b-46b0-a517-9a3c6d25ca40,S2B_MSIL2A_20190928T105029_N0213_R051_T31UDP_20190928T140739.SAFE,2019-09-28 10:50:29.024,51,92.378536,DESCENDING,T31UDP,T31UDP_20190928T105029,09,271,2019
364b8902-2769-4c5a-90b2-988bfe9e706b,S2B_MSIL2A_20190918T105029_N0213_R051_T31UDP_20190918T135152.SAFE,2019-09-18 10:50:29.024,51,5.71129,DESCENDING,T31UDP,T31UDP_20190918T105029,09,261,2019
23720b30-d335-4455-8742-9688498a4b08,S2A_MSIL2A_20190913T105031_N0213_R051_T31UDP_20190913T120946.SAFE,2019-09-13 10:50:31.024,51,23.884762,DESCENDING,T31UDP,T31UDP_20190913T105031,09,256,2019
bb19a1b4-e6ff-4fe3-af02-a4c3d2660b8e,S2B_MSIL2A_20190908T105029_N0213_R051_T31UDP_20190908T134000.SAFE,2019-09-08 10:50:29.024,51,65.329732,DESCENDING,T31UDP,T31UDP_20190908T105029,09,251,2019
9b15758a-fff6-4beb-a994-e19dd75e4cdd,S2A_MSIL2A_20190903T105031_N0213_R051_T31UDP_20190903T142511.SAFE,2019-09-03 10:50:31.024,51,8.90353,DESCENDING,T31UDP,T31UDP_20190903T105031,09,246,2019
270ab81f-d624-4b86-ac10-7a5c6f60d5a4,S2B_MSIL2A_20190829T105029_N0213_R051_T31UDP_20190829T133143.SAFE,2019-08-29 10:50:29.024,51,73.974849,DESCENDING,T31UDP,T31UDP_20190829T105029,08,241,2019
897a3f08-6d31-440a-8d00-fcc542133d87,S2A_MSIL2A_20190824T105031_N0213_R051_T31UDP_20190824T134703.SAFE,2019-08-24 10:50:31.024,51,47.553286,DESCENDING,T31UDP,T31UDP_20190824T105031,08,236,2019
f60d7822-c6c0-4000-bcba-dd10e88fcdb8,S2B_MSIL2A_20190819T105029_N0213_R051_T31UDP_20190819T140143.SAFE,2019-08-19 10:50:29.024,51,31.986425,DESCENDING,T31UDP,T31UDP_20190819T105029,08,231,2019
58021fc9-ed86-4c47-aa65-bd50a4348941,S2A_MSIL2A_20190814T105031_N0213_R051_T31UDP_20190814T120854.SAFE,2019-08-14 10:50:31.024,51,33.454682,DESCENDING,T31UDP,T31UDP_20190814T105031,08,226,2019
48a0874f-a055-4c8c-aefa-1a4d63b26311,S2B_MSIL2A_20190809T105039_N0213_R051_T31UDP_20190809T133658.SAFE,2019-08-09 10:50:39.024,51,91.787554,DESCENDING,T31UDP,T31UDP_20190809T105039,08,221,2019
ab091d59-ec30-463c-b555-aa1b149062b7,S2A_MSIL2A_20190804T105031_N0213_R051_T31UDP_20190804T142027.SAFE,2019-08-04 10:50:31.024,51,52.342584,DESCENDING,T31UDP,T31UDP_20190804T105031,08,216,2019
46dc2453-b097-453a-9442-474c0a8c9105,S2B_MSIL2A_20190730T105039_N0213_R051_T31UDP_20190730T140936.SAFE,2019-07-30 10:50:39.024,51,57.488508,DESCENDING,T31UDP,T31UDP_20190730T105039,07,211,2019
02dc08a1-f5f2-4b13-a2ec-5c2960ffff3f,S2A_MSIL2A_20190725T105031_N0213_R051_T31UDP_20190725T141902.SAFE,2019-07-25 10:50:31.024,51,0.114608,DESCENDING,T31UDP,T31UDP_20190725T105031,07,206,2019
356ca6fb-f1f6-4a22-b870-87ae38ef2f8b,S2B_MSIL2A_20190720T105039_N0213_R051_T31UDP_20190720T141136.SAFE,2019-07-20 10:50:39.024,51,37.87616,DESCENDING,T31UDP,T31UDP_20190720T105039,07,201,2019
3258f7d0-dc30-44e9-992c-d307e97124d7,S2A_MSIL2A_20190715T105031_N0213_R051_T31UDP_20190715T121043.SAFE,2019-07-15 10:50:31.024,51,61.969584,DESCENDING,T31UDP,T31UDP_20190715T105031,07,196,2019
020916a3-e962-47aa-bccd-feb5fb436825,S2B_MSIL2A_20190710T105039_N0213_R051_T31UDP_20190710T133923.SAFE,2019-07-10 10:50:39.025,51,4.248431,DESCENDING,T31UDP,T31UDP_20190710T105039,07,191,2019
9d66a674-be6c-4f11-a935-f8236cd07607,S2A_MSIL2A_20190705T105031_N0212_R051_T31UDP_20190705T140734.SAFE,2019-07-05 10:50:31.024,51,3.5942029999999994,DESCENDING,T31UDP,T31UDP_20190705T105031,07,186,2019
7ca1866c-aaaa-44e9-a517-13f7e2fd897b,S2B_MSIL2A_20190630T105039_N0212_R051_T31UDP_20190630T133617.SAFE,2019-06-30 10:50:39.024,51,15.600298,DESCENDING,T31UDP,T31UDP_20190630T105039,06,181,2019
544d615c-b520-4065-92a6-6ca83dc9d32c,S2A_MSIL2A_20190625T105031_N0212_R051_T31UDP_20190625T134744.SAFE,2019-06-25 10:50:31.024,51,14.823783,DESCENDING,T31UDP,T31UDP_20190625T105031,06,176,2019
4cdd4197-3f80-47d6-9537-0e91f8939a37,S2B_MSIL2A_20190620T105039_N0212_R051_T31UDP_20190620T140845.SAFE,2019-06-20 10:50:39.024,51,81.871372,DESCENDING,T31UDP,T31UDP_20190620T105039,06,171,2019
3344de23-bf9a-426d-b548-735b9890ae8e,S2A_MSIL2A_20190615T105031_N0212_R051_T31UDP_20190615T121337.SAFE,2019-06-15 10:50:31.024,51,34.14487,DESCENDING,T31UDP,T31UDP_20190615T105031,06,166,2019
26ec71a4-6048-41b4-b6df-54543ffa14bd,S2B_MSIL2A_20190610T105039_N0212_R051_T31UDP_20190610T133632.SAFE,2019-06-10 10:50:39.024,51,66.170853,DESCENDING,T31UDP,T31UDP_20190610T105039,06,161,2019
d7231339-21a4-4e14-9c10-d0797e1b9160,S2A_MSIL2A_20190605T105031_N0212_R051_T31UDP_20190605T152839.SAFE,2019-06-05 10:50:31.025,51,97.965778,DESCENDING,T31UDP,T31UDP_20190605T105031,06,156,2019
78089c5a-5945-4b9b-a59d-290c7e02caa5,S2B_MSIL2A_20190531T105039_N0212_R051_T31UDP_20190531T133451.SAFE,2019-05-31 10:50:39.024,51,64.956584,DESCENDING,T31UDP,T31UDP_20190531T105039,05,151,2019
43089bb3-ca78-4032-8e2f-5008ce8e6cbd,S2A_MSIL2A_20190526T105031_N0212_R051_T31UDP_20190526T134606.SAFE,2019-05-26 10:50:31.024,51,41.607045,DESCENDING,T31UDP,T31UDP_20190526T105031,05,146,2019
f9ed5226-fa3b-4b58-be8a-7d64ff44393b,S2A_MSIL2A_20190516T105031_N0212_R051_T31UDP_20190516T134142.SAFE,2019-05-16 10:50:31.024,51,23.719249,DESCENDING,T31UDP,T31UDP_20190516T105031,05,136,2019
ee623312-6ad0-4184-9b70-e6d6b655cd17,S2B_MSIL2A_20190511T105039_N0212_R051_T31UDP_20190511T141330.SAFE,2019-05-11 10:50:39.024,51,92.375195,DESCENDING,T31UDP,T31UDP_20190511T105039,05,131,2019
2dc55f10-1ae3-4966-a798-545a1c91edde,S2A_MSIL2A_20190506T105031_N0212_R051_T31UDP_20190506T140834.SAFE,2019-05-06 10:50:31.024,51,25.108789,DESCENDING,T31UDP,T31UDP_20190506T105031,05,126,2019
4beb6f98-d8d7-485e-bfdf-c4fa55936c43,S2B_MSIL2A_20190501T105039_N0211_R051_T31UDP_20190501T133344.SAFE,2019-05-01 10:50:39.024,51,36.168765,DESCENDING,T31UDP,T31UDP_20190501T105039,05,121,2019
2aad718e-094b-4fbe-ac60-78460cfca9b9,S2A_MSIL2A_20190426T105031_N0211_R051_T31UDP_20190426T134237.SAFE,2019-04-26 10:50:31.024,51,75.190159,DESCENDING,T31UDP,T31UDP_20190426T105031,04,116,2019
564a9d1f-77b2-4161-a42f-4c955b68e8bd,S2B_MSIL2A_20190421T105039_N0211_R051_T31UDP_20190421T133439.SAFE,2019-04-21 10:50:39.024,51,89.14719399999998,DESCENDING,T31UDP,T31UDP_20190421T105039,04,111,2019
c8762f21-6abe-4235-aa9e-d4863ed71d0c,S2A_MSIL2A_20190416T105031_N0211_R051_T31UDP_20190416T133651.SAFE,2019-04-16 10:50:31.024,51,97.94890900000001,DESCENDING,T31UDP,T31UDP_20190416T105031,04,106,2019
fcd557dd-5236-4648-bd00-9320968bbde3,S2B_MSIL2A_20190411T105029_N0211_R051_T31UDP_20190411T141405.SAFE,2019-04-11 10:50:29.025,51,0.636886,DESCENDING,T31UDP,T31UDP_20190411T105029,04,101,2019
eedabd4d-41fa-42d8-adbc-8f457d2a2551,S2A_MSIL2A_20190406T105031_N0211_R051_T31UDP_20190406T140721.SAFE,2019-04-06 10:50:31.024,51,43.714489,DESCENDING,T31UDP,T31UDP_20190406T105031,04,096,2019
9d677514-94d9-457e-b415-7514f55a9cf1,S2B_MSIL2A_20190401T105029_N0211_R051_T31UDP_20190401T140125.SAFE,2019-04-01 10:50:29.024,51,0.9407730000000001,DESCENDING,T31UDP,T31UDP_20190401T105029,04,091,2019
c7e33d2d-05c4-41f3-98b0-7b5e831f0a03,S2A_MSIL2A_20190327T105031_N0211_R051_T31UDP_20190327T152036.SAFE,2019-03-27 10:50:31.025,51,35.185244,DESCENDING,T31UDP,T31UDP_20190327T105031,03,086,2019
69ad3460-a465-4279-b1c6-2b9d0dc61c1c,S2B_MSIL2A_20190322T105029_N0211_R051_T31UDP_20190322T170028.SAFE,2019-03-22 10:50:29.024,51,0.137435,DESCENDING,T31UDP,T31UDP_20190322T105029,03,081,2019
9c2ba0d8-1687-48a8-94f1-d9276446b0fc,S2A_MSIL2A_20190317T105021_N0211_R051_T31UDP_20190317T170025.SAFE,2019-03-17 10:50:21.024,51,45.92969,DESCENDING,T31UDP,T31UDP_20190317T105021,03,076,2019
10ad4359-30df-4f64-badd-0e9a93c3c979,S2B_MSIL2A_20190312T105119_N0211_R051_T31UDP_20190312T184126.SAFE,2019-03-12 10:51:19.024,51,99.695189,DESCENDING,T31UDP,T31UDP_20190312T105119,03,071,2019
6fd019d2-928e-4862-b4cf-acd45b2db6b7,S2A_MSIL2A_20190307T105021_N0211_R051_T31UDP_20190307T121706.SAFE,2019-03-07 10:50:21.024,51,46.4847,DESCENDING,T31UDP,T31UDP_20190307T105021,03,066,2019
d5c7a5a5-ae58-4f86-b4ba-e36f7f1b23b4,S2B_MSIL2A_20190302T105029_N0211_R051_T31UDP_20190302T135930.SAFE,2019-03-02 10:50:29.024,51,96.435881,DESCENDING,T31UDP,T31UDP_20190302T105029,03,061,2019
e704858c-7d04-488a-a761-a0f219b84b12,S2A_MSIL2A_20190225T105021_N0211_R051_T31UDP_20190225T134315.SAFE,2019-02-25 10:50:21.024,51,0.063411,DESCENDING,T31UDP,T31UDP_20190225T105021,02,056,2019
32276e02-679b-40ab-87de-4adaffea795f,S2B_MSIL2A_20190220T105059_N0211_R051_T31UDP_20190220T135243.SAFE,2019-02-20 10:50:59.024,51,26.229548,DESCENDING,T31UDP,T31UDP_20190220T105059,02,051,2019
1d71acb1-5d8e-40a1-a210-0370c1b07521,S2A_MSIL2A_20190215T105131_N0211_R051_T31UDP_20190215T120504.SAFE,2019-02-15 10:51:31.024,51,0.085673,DESCENDING,T31UDP,T31UDP_20190215T105131,02,046,2019
4c7168da-218d-490f-a55b-b97699d8e91c,S2B_MSIL2A_20190210T105209_N0211_R051_T31UDP_20190210T135723.SAFE,2019-02-10 10:52:09.024,51,88.316215,DESCENDING,T31UDP,T31UDP_20190210T105209,02,041,2019
cc2053fc-6a28-490c-9e0a-71c3ab4b93d3,S2A_MSIL2A_20190205T105231_N0211_R051_T31UDP_20190205T130303.SAFE,2019-02-05 10:52:31.024,51,54.959966,DESCENDING,T31UDP,T31UDP_20190205T105231,02,036,2019
4f072577-b61d-43d7-a337-133789d5cbce,S2B_MSIL2A_20190131T105259_N0211_R051_T31UDP_20190131T132747.SAFE,2019-01-31 10:52:59.024,51,97.826662,DESCENDING,T31UDP,T31UDP_20190131T105259,01,031,2019
d315e61d-e8a1-4bff-afd4-c540ebeebb03,S2A_MSIL2A_20190126T105321_N0211_R051_T31UDP_20190126T121352.SAFE,2019-01-26 10:53:21.024,51,98.685333,DESCENDING,T31UDP,T31UDP_20190126T105321,01,026,2019
1425656c-3f98-400e-9476-cccfa766b7e6,S2B_MSIL2A_20190121T105349_N0211_R051_T31UDP_20190121T134257.SAFE,2019-01-21 10:53:49.025,51,49.203391999999994,DESCENDING,T31UDP,T31UDP_20190121T105349,01,021,2019
0b1d1df5-2e3b-4f54-a962-85d015327b67,S2A_MSIL2A_20190116T105401_N0211_R051_T31UDP_20190116T120806.SAFE,2019-01-16 10:54:01.024,51,94.049352,DESCENDING,T31UDP,T31UDP_20190116T105401,01,016,2019
310ced88-31ec-47b3-b7ef-f588658e7cdd,S2B_MSIL2A_20190111T105419_N0211_R051_T31UDP_20190111T121031.SAFE,2019-01-11 10:54:19.024,51,81.382444,DESCENDING,T31UDP,T31UDP_20190111T105419,01,011,2019
f0e29e86-d324-47a7-b6b2-40b4a687949b,S2A_MSIL2A_20190106T105431_N0211_R051_T31UDP_20190106T121109.SAFE,2019-01-06 10:54:31.024,51,99.600839,DESCENDING,T31UDP,T31UDP_20190106T105431,01,006,2019
3ffa4008-9380-4c62-81e8-48eeaf1f3c61,S2B_MSIL2A_20190101T105439_N0211_R051_T31UDP_20190101T133344.SAFE,2019-01-01 10:54:39.024,51,99.832829,DESCENDING,T31UDP,T31UDP_20190101T105439,01,001,2019
ff979ebf-6558-4bdf-a678-a2e76154a1d8,S2A_MSIL2A_20181227T105441_N0211_R051_T31UDP_20181227T121026.SAFE,2018-12-27 10:54:41.024,51,99.988007,DESCENDING,T31UDP,T31UDP_20181227T105441,12,361,2018
931e541b-00b1-4567-9096-e063fc971909,S2B_MSIL2A_20181222T105449_N0211_R051_T31UDP_20181222T113454.SAFE,2018-12-22 10:54:49.024,51,99.999742,DESCENDING,T31UDP,T31UDP_20181222T105449,12,356,2018
06617702-cfb1-43b9-a0d1-44573dc97601,S2B_MSIL2A_20181212T105439_N0211_R051_T31UDP_20181218T142742.SAFE,2018-12-12 10:54:39.024,51,3.161561,DESCENDING,T31UDP,T31UDP_20181212T105439,12,346,2018
e423015c-4f28-423a-aacc-c8b56f86575d,S2A_MSIL2A_20181217T105441_N0211_R051_T31UDP_20181217T121218.SAFE,2018-12-17 10:54:41.024,51,69.008315,DESCENDING,T31UDP,T31UDP_20181217T105441,12,351,2018
84cc5f55-e7b0-479c-9c21-6bcc46e2625e,S2A_MSIL2A_20181207T105421_N0211_R051_T31UDP_20181207T121510.SAFE,2018-12-07 10:54:21.024,51,86.096236,DESCENDING,T31UDP,T31UDP_20181207T105421,12,341,2018
cb16046e-cf79-4930-9ded-61a503921bdc,S2B_MSIL2A_20181202T105419_N0211_R051_T31UDP_20181202T133101.SAFE,2018-12-02 10:54:19.024,51,99.241213,DESCENDING,T31UDP,T31UDP_20181202T105419,12,336,2018
60827413-ed19-497c-b27e-32ef24259ca2,S2A_MSIL2A_20181127T105401_N0211_R051_T31UDP_20181127T121653.SAFE,2018-11-27 10:54:01.024,51,71.059643,DESCENDING,T31UDP,T31UDP_20181127T105401,11,331,2018
e3e74b1f-ef6e-41ff-a7e3-fd3a8cc92bbb,S2B_MSIL2A_20181122T105349_N0211_R051_T31UDP_20181122T135639.SAFE,2018-11-22 10:53:49.024,51,96.78366699999998,DESCENDING,T31UDP,T31UDP_20181122T105349,11,326,2018
44bf4244-78df-4bbc-b23c-6ed45c338a90,S2A_MSIL2A_20181117T105321_N0210_R051_T31UDP_20181117T121932.SAFE,2018-11-17 10:53:21.024,51,47.297995,DESCENDING,T31UDP,T31UDP_20181117T105321,11,321,2018
55c1adc1-d6a7-46c5-b063-fbed1c63e006,S2B_MSIL2A_20181112T105259_N0210_R051_T31UDP_20181112T140231.SAFE,2018-11-12 10:52:59.024,51,83.253687,DESCENDING,T31UDP,T31UDP_20181112T105259,11,316,2018
7f8d33ae-bebf-44b3-886a-1be3213c7a5e,S2A_MSIL2A_20181107T105231_N0210_R051_T31UDP_20181107T141835.SAFE,2018-11-07 10:52:31.025,51,92.67653600000001,DESCENDING,T31UDP,T31UDP_20181107T105231,11,311,2018
a20bac4f-2ba4-4978-b817-ae4773e99b94,S2B_MSIL2A_20181102T105209_N0209_R051_T31UDP_20181102T135811.SAFE,2018-11-02 10:52:09.024,51,17.526002,DESCENDING,T31UDP,T31UDP_20181102T105209,11,306,2018
537d5b7d-2922-4752-9025-a6b2ce24fd80,S2A_MSIL2A_20181028T105141_N0209_R051_T31UDP_20181028T135837.SAFE,2018-10-28 10:51:41.024,51,94.066096,DESCENDING,T31UDP,T31UDP_20181028T105141,10,301,2018
e2f29549-c0e9-46e1-89d3-a7dd8681437d,S2A_MSIL2A_20181018T105031_N0209_R051_T31UDP_20181018T142637.SAFE,2018-10-18 10:50:31.024,51,0.157747,DESCENDING,T31UDP,T31UDP_20181018T105031,10,291,2018
db424774-0ff0-4e49-8101-88459fb5c3be,S2B_MSIL2A_20181013T105029_N0209_R051_T31UDP_20181013T154254.SAFE,2018-10-13 10:50:29.024,51,40.708787,DESCENDING,T31UDP,T31UDP_20181013T105029,10,286,2018
feb1ce41-1103-4cd0-9ea8-d933599aff4b,S2A_MSIL2A_20181008T105021_N0209_R051_T31UDP_20181008T135604.SAFE,2018-10-08 10:50:21.024,51,3.054988,DESCENDING,T31UDP,T31UDP_20181008T105021,10,281,2018
0a461cf2-074e-41c1-a84a-4ec07e3e1459,S2B_MSIL2A_20181003T105019_N0208_R051_T31UDP_20181003T173520.SAFE,2018-10-03 10:50:19.024,51,85.78801,DESCENDING,T31UDP,T31UDP_20181003T105019,10,276,2018
3b56c4cd-478e-48bf-b2c9-50fd1ae87cb6,S2A_MSIL2A_20180928T105021_N0208_R051_T31UDP_20180928T153827.SAFE,2018-09-28 10:50:21.024,51,70.160579,DESCENDING,T31UDP,T31UDP_20180928T105021,09,271,2018
d7f067d0-4769-4b1c-9d33-2b13726a5071,S2B_MSIL2A_20180923T105019_N0208_R051_T31UDP_20180923T154520.SAFE,2018-09-23 10:50:19.024,51,91.657817,DESCENDING,T31UDP,T31UDP_20180923T105019,09,266,2018
5b2f7e88-23ce-4b56-ab5f-b5dadfcce84a,S2A_MSIL2A_20180918T105021_N0208_R051_T31UDP_20180918T141223.SAFE,2018-09-18 10:50:21.024,51,57.715785,DESCENDING,T31UDP,T31UDP_20180918T105021,09,261,2018
f1fd430f-5769-4318-821a-55c0b81ba74c,S2B_MSIL2A_20180913T105019_N0208_R051_T31UDP_20180913T141638.SAFE,2018-09-13 10:50:19.025,51,99.234779,DESCENDING,T31UDP,T31UDP_20180913T105019,09,256,2018
6704fff5-35d2-4d54-addb-b2eaf0416cb8,S2A_MSIL2A_20180829T105031_N0208_R051_T31UDP_20180829T171407.SAFE,2018-08-29 10:50:31.025,51,92.174377,DESCENDING,T31UDP,T31UDP_20180829T105031,08,241,2018
4aad77b7-be46-42cb-8a74-2333729874c8,S2A_MSIL2A_20180908T105021_N0208_R051_T31UDP_20180908T140617.SAFE,2018-09-08 10:50:21.024,51,8.084722,DESCENDING,T31UDP,T31UDP_20180908T105021,09,251,2018
5725dca1-796c-4de6-b6b9-28939dd638dd,S2B_MSIL2A_20180903T105019_N0208_R051_T31UDP_20180903T171953.SAFE,2018-09-03 10:50:19.025,51,50.713127,DESCENDING,T31UDP,T31UDP_20180903T105019,09,246,2018
8f594c24-4d5f-4b75-9e44-1597e19d13b2,S2B_MSIL2A_20180824T105019_N0208_R051_T31UDP_20180824T165733.SAFE,2018-08-24 10:50:19.024,51,99.999995,DESCENDING,T31UDP,T31UDP_20180824T105019,08,236,2018
34542d0e-c8b8-4c19-a976-7c267ed008df,S2A_MSIL2A_20180819T105031_N0208_R051_T31UDP_20180819T145346.SAFE,2018-08-19 10:50:31.024,51,2.473857,DESCENDING,T31UDP,T31UDP_20180819T105031,08,231,2018
fdfc2897-611e-4d80-8884-62782effd2dd,S2B_MSIL2A_20180814T105019_N0208_R051_T31UDP_20180814T164728.SAFE,2018-08-14 10:50:19.024,51,76.613726,DESCENDING,T31UDP,T31UDP_20180814T105019,08,226,2018
353a4220-1116-427a-992f-2a65ea1e0730,S2A_MSIL2A_20180809T105031_N0208_R051_T31UDP_20180809T141746.SAFE,2018-08-09 10:50:31.024,51,96.29171000000001,DESCENDING,T31UDP,T31UDP_20180809T105031,08,221,2018
593ccdc0-7191-4842-936b-6393cc6eafdd,S2B_MSIL2A_20180804T105019_N0208_R051_T31UDP_20180804T153639.SAFE,2018-08-04 10:50:19.024,51,1.65282,DESCENDING,T31UDP,T31UDP_20180804T105019,08,216,2018
bd44341a-3dbb-4435-be84-7a7b9411b3f8,S2A_MSIL2A_20180730T105031_N0208_R051_T31UDP_20180730T141204.SAFE,2018-07-30 10:50:31.024,51,92.641377,DESCENDING,T31UDP,T31UDP_20180730T105031,07,211,2018
58e2c364-8bcd-4972-8c69-12152921ee53,S2A_MSIL2A_20180720T105031_N0208_R051_T31UDP_20180720T135744.SAFE,2018-07-20 10:50:31.024,51,61.445595,DESCENDING,T31UDP,T31UDP_20180720T105031,07,201,2018
96bd1340-0822-469b-97cf-9ca6765c80f3,S2B_MSIL2A_20180715T105029_N0208_R051_T31UDP_20180715T152821.SAFE,2018-07-15 10:50:29.024,51,5.859529,DESCENDING,T31UDP,T31UDP_20180715T105029,07,196,2018
