,filename,beginposition,relativeorbitnumber,cloudcoverpercentage,orbitdirection,tileid,tileid_acquisitiondate,month,day_of_year,year
82254fca-7187-46d2-9a83-fdaeb0cc7230,S2A_MSIL2A_20191012T112121_N0213_R037_T30UXC_20191012T123438.SAFE,2019-10-12 11:21:21.024,37,93.237619,DESCENDING,T30UXC,T30UXC_20191012T112121,10,285,2019
cc7b22d0-8e4b-4f84-86b7-5a410b7d6b9a,S2A_MSIL2A_20191009T110951_N0213_R137_T30UXC_20191009T140118.SAFE,2019-10-09 11:09:51.024,137,61.395808,DESCENDING,T30UXC,T30UXC_20191009T110951,10,282,2019
5559ad20-f246-4c05-8513-96bedc3fb36f,S2B_MSIL2A_20191007T112119_N0213_R037_T30UXC_20191007T142519.SAFE,2019-10-07 11:21:19.025,37,94.277012,DESCENDING,T30UXC,T30UXC_20191007T112119,10,280,2019
0bb01f8f-5ac6-42c4-8825-d8e66743b1a5,S2B_MSIL2A_20191004T110909_N0213_R137_T30UXC_20191004T131326.SAFE,2019-10-04 11:09:09.025,137,84.461452,DESCENDING,T30UXC,T30UXC_20191004T110909,10,277,2019
0968591b-0ac1-4fe0-a074-ed73ccd9d01a,S2A_MSIL2A_20191002T112121_N0213_R037_T30UXC_20191002T123408.SAFE,2019-10-02 11:21:21.024,37,48.599535,DESCENDING,T30UXC,T30UXC_20191002T112121,10,275,2019
f07742b0-23c2-4fe4-8983-940ff16d59be,S2A_MSIL2A_20190929T110841_N0213_R137_T30UXC_20190929T123242.SAFE,2019-09-29 11:08:41.024,137,83.633452,DESCENDING,T30UXC,T30UXC_20190929T110841,09,272,2019
94e43813-daa2-49e9-9740-03e0625432af,S2B_MSIL2A_20190927T112119_N0213_R037_T30UXC_20190927T141037.SAFE,2019-09-27 11:21:19.024,37,88.971305,DESCENDING,T30UXC,T30UXC_20190927T112119,09,270,2019
b4001994-ebb3-4299-bc1f-8fa47eb8ee73,S2B_MSIL2A_20190924T110759_N0213_R137_T30UXC_20190924T125706.SAFE,2019-09-24 11:07:59.025,137,85.578848,DESCENDING,T30UXC,T30UXC_20190924T110759,09,267,2019
bd27bcfe-a18a-41a8-bb94-2b1f8832b5d9,S2A_MSIL2A_20190922T112111_N0213_R037_T30UXC_20190922T123011.SAFE,2019-09-22 11:21:11.024,37,64.508875,DESCENDING,T30UXC,T30UXC_20190922T112111,09,265,2019
80826fcb-e397-41a8-8c5e-16df8e325d5d,S2A_MSIL2A_20190919T110721_N0213_R137_T30UXC_20190919T140654.SAFE,2019-09-19 11:07:21.024,137,1.17653,DESCENDING,T30UXC,T30UXC_20190919T110721,09,262,2019
ce900631-460d-44a2-af23-1cd103fdc624,S2B_MSIL2A_20190917T112119_N0213_R037_T30UXC_20190917T140655.SAFE,2019-09-17 11:21:19.024,37,0.45145,DESCENDING,T30UXC,T30UXC_20190917T112119,09,260,2019
bb20659e-71e2-4241-8f34-cdf5726ca8bb,S2B_MSIL2A_20190914T110649_N0213_R137_T30UXC_20190914T135941.SAFE,2019-09-14 11:06:49.024,137,2.024175,DESCENDING,T30UXC,T30UXC_20190914T110649,09,257,2019
6b6067cf-58ec-43ae-b157-de32d96e336a,S2A_MSIL2A_20190912T112111_N0213_R037_T30UXC_20190912T122511.SAFE,2019-09-12 11:21:11.024,37,85.465744,DESCENDING,T30UXC,T30UXC_20190912T112111,09,255,2019
2c9e92a4-ed6e-4571-9d69-56ba29a1ec7c,S2A_MSIL2A_20190909T110621_N0213_R137_T30UXC_20190909T140227.SAFE,2019-09-09 11:06:21.024,137,95.672381,ASCENDING,T30UXC,T30UXC_20190909T110621,09,252,2019
a04ab6f4-1ed4-401a-bfd4-02bbc6175589,S2B_MSIL2A_20190907T112119_N0213_R037_T30UXC_20190907T142329.SAFE,2019-09-07 11:21:19.024,37,94.783868,DESCENDING,T30UXC,T30UXC_20190907T112119,09,250,2019
5856f834-9b83-49ea-a1d4-68d98b5f4dab,S2B_MSIL2A_20190904T110619_N0213_R137_T30UXC_20190904T130803.SAFE,2019-09-04 11:06:19.024,137,15.909399,DESCENDING,T30UXC,T30UXC_20190904T110619,09,247,2019
6728678a-58c8-4350-abcc-ea4269f88aff,S2A_MSIL2A_20190902T112111_N0213_R037_T30UXC_20190902T122157.SAFE,2019-09-02 11:21:11.025,37,14.466928,DESCENDING,T30UXC,T30UXC_20190902T112111,09,245,2019
760913db-7189-4699-8c76-159beb38bcc7,S2A_MSIL2A_20190830T110621_N0213_R137_T30UXC_20190830T123014.SAFE,2019-08-30 11:06:21.024,137,97.739758,DESCENDING,T30UXC,T30UXC_20190830T110621,08,242,2019
94785c59-19c6-4004-86a1-f7f54f4106e5,S2B_MSIL2A_20190828T112119_N0213_R037_T30UXC_20190828T142616.SAFE,2019-08-28 11:21:19.024,37,38.614171,DESCENDING,T30UXC,T30UXC_20190828T112119,08,240,2019
9eced36f-4e39-46c5-8beb-a145f281d3d3,S2B_MSIL2A_20190825T110629_N0213_R137_T30UXC_20190825T130539.SAFE,2019-08-25 11:06:29.024,137,14.644449,DESCENDING,T30UXC,T30UXC_20190825T110629,08,237,2019
3e1cf981-30cb-4923-a541-27f54983b513,S2A_MSIL2A_20190823T112121_N0213_R037_T30UXC_20190823T123320.SAFE,2019-08-23 11:21:21.024,37,8.176318,DESCENDING,T30UXC,T30UXC_20190823T112121,08,235,2019
2267e0f3-695a-4329-9cbf-e41c771d8360,S2A_MSIL2A_20190820T110621_N0213_R137_T30UXC_20190820T142040.SAFE,2019-08-20 11:06:21.024,137,49.132393,DESCENDING,T30UXC,T30UXC_20190820T110621,08,232,2019
c8f8eac2-dacd-4544-a024-65e60065e1a4,S2B_MSIL2A_20190818T112119_N0213_R037_T30UXC_20190818T131332.SAFE,2019-08-18 11:21:19.024,37,23.078876,DESCENDING,T30UXC,T30UXC_20190818T112119,08,230,2019
96ed3bd7-06a2-4a7c-83aa-eeab24a235ad,S2B_MSIL2A_20190815T110629_N0213_R137_T30UXC_20190815T143627.SAFE,2019-08-15 11:06:29.024,137,56.25642700000001,DESCENDING,T30UXC,T30UXC_20190815T110629,08,227,2019
dc019ecb-081f-4aa8-8946-2a1a2d5423ef,S2A_MSIL2A_20190813T112121_N0213_R037_T30UXC_20190813T122608.SAFE,2019-08-13 11:21:21.024,37,40.90133,DESCENDING,T30UXC,T30UXC_20190813T112121,08,225,2019
0b3eea11-ebcb-42b2-a5e2-688cdf452ee7,S2A_MSIL2A_20190810T110621_N0213_R137_T30UXC_20190810T140416.SAFE,2019-08-10 11:06:21.024,137,98.957948,DESCENDING,T30UXC,T30UXC_20190810T110621,08,222,2019
2c9e8b6e-b590-40b3-8147-49103fb6982c,S2B_MSIL2A_20190808T112119_N0213_R037_T30UXC_20190808T145216.SAFE,2019-08-08 11:21:19.024,37,28.756518999999997,DESCENDING,T30UXC,T30UXC_20190808T112119,08,220,2019
357e03e6-0fcd-4086-abcf-91fb46c47a2e,S2B_MSIL2A_20190805T110629_N0213_R137_T30UXC_20190805T130317.SAFE,2019-08-05 11:06:29.024,137,38.368689,DESCENDING,T30UXC,T30UXC_20190805T110629,08,217,2019
168cccbf-c54d-4149-be96-e12663bbfab5,S2A_MSIL2A_20190803T112121_N0213_R037_T30UXC_20190803T141808.SAFE,2019-08-03 11:21:21.024,37,94.320215,DESCENDING,T30UXC,T30UXC_20190803T112121,08,215,2019
5200b5d4-898b-4f33-bbc1-268e2ed25c6f,S2A_MSIL2A_20190731T110621_N0213_R137_T30UXC_20190731T140100.SAFE,2019-07-31 11:06:21.024,137,89.030222,ASCENDING,T30UXC,T30UXC_20190731T110621,07,212,2019
8cb926fb-9f3b-4eb2-978c-333ad4054577,S2B_MSIL2A_20190729T112119_N0213_R037_T30UXC_20190729T141258.SAFE,2019-07-29 11:21:19.024,37,20.933462,DESCENDING,T30UXC,T30UXC_20190729T112119,07,210,2019
3dd07515-61b3-4aff-970e-f5345e00e257,S2B_MSIL2A_20190726T110629_N0213_R137_T30UXC_20190726T130306.SAFE,2019-07-26 11:06:29.024,137,95.163814,DESCENDING,T30UXC,T30UXC_20190726T110629,07,207,2019
e88d08c6-ae6f-41af-84b3-e8952dc87ffa,S2A_MSIL2A_20190724T112121_N0213_R037_T30UXC_20190724T123805.SAFE,2019-07-24 11:21:21.024,37,36.188872,DESCENDING,T30UXC,T30UXC_20190724T112121,07,205,2019
40e78bf9-81d4-4a35-b560-3d54593e28c3,S2A_MSIL2A_20190721T110631_N0213_R137_T30UXC_20190721T135605.SAFE,2019-07-21 11:06:31.024,137,99.999656,ASCENDING,T30UXC,T30UXC_20190721T110631,07,202,2019
424f6f2f-b055-47be-a593-1154cb7d9d70,S2B_MSIL2A_20190719T112119_N0213_R037_T30UXC_20190719T131332.SAFE,2019-07-19 11:21:19.024,37,93.627987,DESCENDING,T30UXC,T30UXC_20190719T112119,07,200,2019
13b4c343-ae7d-4e77-8f32-f8898705d5c7,S2B_MSIL2A_20190716T110629_N0213_R137_T30UXC_20190716T130727.SAFE,2019-07-16 11:06:29.024,137,20.344172,ASCENDING,T30UXC,T30UXC_20190716T110629,07,197,2019
3c417f72-e0e7-48bf-859e-75c53bdb91a2,S2A_MSIL2A_20190714T112121_N0213_R037_T30UXC_20190714T123155.SAFE,2019-07-14 11:21:21.024,37,99.524412,DESCENDING,T30UXC,T30UXC_20190714T112121,07,195,2019
d6cda566-2267-4d30-bcc0-63817cd4bb80,S2A_MSIL2A_20190711T110631_N0213_R137_T30UXC_20190711T120452.SAFE,2019-07-11 11:06:31.024,137,66.063072,DESCENDING,T30UXC,T30UXC_20190711T110631,07,192,2019
4b565640-83c4-4740-885d-bb3e83b61a12,S2B_MSIL2A_20190709T112119_N0213_R037_T30UXC_20190709T140254.SAFE,2019-07-09 11:21:19.024,37,97.767544,DESCENDING,T30UXC,T30UXC_20190709T112119,07,190,2019
940e4ef9-ee2b-4a62-9a21-ad2ca33d58c0,S2B_MSIL2A_20190706T110629_N0212_R137_T30UXC_20190706T130937.SAFE,2019-07-06 11:06:29.024,137,93.16283200000001,DESCENDING,T30UXC,T30UXC_20190706T110629,07,187,2019
050838e1-deae-401a-aa5a-247edf8c237c,S2A_MSIL2A_20190704T112121_N0212_R037_T30UXC_20190704T141407.SAFE,2019-07-04 11:21:21.024,37,24.970247,DESCENDING,T30UXC,T30UXC_20190704T112121,07,185,2019
754392f1-8012-44d6-ad28-8ad10119c881,S2A_MSIL2A_20190701T110621_N0212_R137_T30UXC_20190701T123335.SAFE,2019-07-01 11:06:21.024,137,31.656645,DESCENDING,T30UXC,T30UXC_20190701T110621,07,182,2019
757eb57c-04ac-4d7a-99fc-a25106dfbb65,S2B_MSIL2A_20190629T112119_N0212_R037_T30UXC_20190629T132135.SAFE,2019-06-29 11:21:19.024,37,0.180166,DESCENDING,T30UXC,T30UXC_20190629T112119,06,180,2019
36982dcb-e3cc-4f61-a109-33d382783190,S2B_MSIL2A_20190626T110629_N0212_R137_T30UXC_20190626T131230.SAFE,2019-06-26 11:06:29.024,137,98.729389,DESCENDING,T30UXC,T30UXC_20190626T110629,06,177,2019
649caf1a-5e54-4fa4-8414-f69c8f8c248a,S2A_MSIL2A_20190624T112121_N0212_R037_T30UXC_20190624T123150.SAFE,2019-06-24 11:21:21.024,37,99.528951,DESCENDING,T30UXC,T30UXC_20190624T112121,06,175,2019
82219e58-defa-465e-9a2d-fd2166b5813d,S2A_MSIL2A_20190621T110621_N0212_R137_T30UXC_20190621T142407.SAFE,2019-06-21 11:06:21.024,137,46.190644,DESCENDING,T30UXC,T30UXC_20190621T110621,06,172,2019
12ff1b61-0116-48cc-a766-253680a7aee3,S2B_MSIL2A_20190619T112119_N0212_R037_T30UXC_20190619T142012.SAFE,2019-06-19 11:21:19.024,37,99.646468,DESCENDING,T30UXC,T30UXC_20190619T112119,06,170,2019
98b9fb8e-ee88-40ee-a3a5-829248b35454,S2B_MSIL2A_20190616T110629_N0212_R137_T30UXC_20190616T141827.SAFE,2019-06-16 11:06:29.024,137,52.909762,DESCENDING,T30UXC,T30UXC_20190616T110629,06,167,2019
c6b33652-579e-4fcc-befb-43fd251ac4a5,S2A_MSIL2A_20190614T112121_N0212_R037_T30UXC_20190614T124042.SAFE,2019-06-14 11:21:21.024,37,72.324957,DESCENDING,T30UXC,T30UXC_20190614T112121,06,165,2019
06457c82-2541-46b2-97ba-31f0f998a561,S2A_MSIL2A_20190611T110621_N0212_R137_T30UXC_20190611T140149.SAFE,2019-06-11 11:06:21.025,137,96.764261,DESCENDING,T30UXC,T30UXC_20190611T110621,06,162,2019
1efa652b-fe6a-4b58-968d-a4889efa74fb,S2B_MSIL2A_20190609T112119_N0212_R037_T30UXC_20190609T142230.SAFE,2019-06-09 11:21:19.024,37,82.89423,DESCENDING,T30UXC,T30UXC_20190609T112119,06,160,2019
6904bb31-5eec-4bd8-b849-7be4f50237d0,S2B_MSIL2A_20190606T110629_N0212_R137_T30UXC_20190606T130230.SAFE,2019-06-06 11:06:29.024,137,46.32489699999999,DESCENDING,T30UXC,T30UXC_20190606T110629,06,157,2019
26884104-83ef-4e67-af71-e066049bc28d,S2A_MSIL2A_20190604T112121_N0212_R037_T30UXC_20190604T141449.SAFE,2019-06-04 11:21:21.024,37,95.633509,DESCENDING,T30UXC,T30UXC_20190604T112121,06,155,2019
f08371a0-c8b6-4c1f-bfcc-fe87f98c7f9f,S2A_MSIL2A_20190601T110621_N0212_R137_T30UXC_20190601T123746.SAFE,2019-06-01 11:06:21.024,137,97.30151800000002,DESCENDING,T30UXC,T30UXC_20190601T110621,06,152,2019
21654735-8840-415f-b72d-8119b48e9a90,S2B_MSIL2A_20190530T112119_N0212_R037_T30UXC_20190530T132835.SAFE,2019-05-30 11:21:19.024,37,86.447185,DESCENDING,T30UXC,T30UXC_20190530T112119,05,150,2019
35c8d359-801c-4ea2-adad-393cd24daae7,S2B_MSIL2A_20190527T110629_N0212_R137_T30UXC_20190527T140231.SAFE,2019-05-27 11:06:29.024,137,68.529536,DESCENDING,T30UXC,T30UXC_20190527T110629,05,147,2019
5d025f58-f694-455f-84d8-4322d6dad679,S2A_MSIL2A_20190525T112121_N0212_R037_T30UXC_20190525T193310.SAFE,2019-05-25 11:21:21.024,37,27.235474,DESCENDING,T30UXC,T30UXC_20190525T112121,05,145,2019
acde100b-76b1-4dce-8153-65be90ef44eb,S2B_MSIL2A_20190507T110629_N0212_R137_T30UXC_20190524T084519.SAFE,2019-05-07 11:06:29.024,137,80.602008,DESCENDING,T30UXC,T30UXC_20190507T110629,05,127,2019
4ada75d4-6d05-42ec-bcc8-09aad6e7402a,S2A_MSIL2A_20190522T110621_N0212_R137_T30UXC_20190522T172054.SAFE,2019-05-22 11:06:21.024,137,88.258465,ASCENDING,T30UXC,T30UXC_20190522T110621,05,142,2019
43ee8682-b029-40c7-a128-774e71b5b4e8,S2B_MSIL2A_20190517T110629_N0212_R137_T30UXC_20190517T140412.SAFE,2019-05-17 11:06:29.025,137,99.933005,DESCENDING,T30UXC,T30UXC_20190517T110629,05,137,2019
694c64f2-c38e-48b5-9755-799e0ad20b40,S2A_MSIL2A_20190515T112121_N0212_R037_T30UXC_20190515T122003.SAFE,2019-05-15 11:21:21.024,37,73.405701,DESCENDING,T30UXC,T30UXC_20190515T112121,05,135,2019
afefa648-8461-44ef-aa4a-22fdbe067cb3,S2B_MSIL2A_20190510T112119_N0212_R037_T30UXC_20190510T141242.SAFE,2019-05-10 11:21:19.024,37,69.861795,DESCENDING,T30UXC,T30UXC_20190510T112119,05,130,2019
549e2081-46b4-4836-a7a2-09ed78723bed,S2A_MSIL2A_20190512T110621_N0212_R137_T30UXC_20190512T122956.SAFE,2019-05-12 11:06:21.024,137,23.440046,DESCENDING,T30UXC,T30UXC_20190512T110621,05,132,2019
eed42086-d03a-485f-92b6-af969fe6df73,S2A_MSIL2A_20190505T112121_N0211_R037_T30UXC_20190505T123936.SAFE,2019-05-05 11:21:21.024,37,87.129031,DESCENDING,T30UXC,T30UXC_20190505T112121,05,125,2019
0311e198-fbc1-42cb-8db3-457c57aaef9d,S2A_MSIL2A_20190502T110621_N0211_R137_T30UXC_20190502T140506.SAFE,2019-05-02 11:06:21.024,137,86.249354,DESCENDING,T30UXC,T30UXC_20190502T110621,05,122,2019
6d4024ba-dd40-4656-b1b9-2ee200cff7c3,S2B_MSIL2A_20190430T112119_N0211_R037_T30UXC_20190430T130524.SAFE,2019-04-30 11:21:19.024,37,97.209952,DESCENDING,T30UXC,T30UXC_20190430T112119,04,120,2019
0f2c9588-2de7-45df-95f9-5c0271369979,S2B_MSIL2A_20190427T110629_N0211_R137_T30UXC_20190427T140447.SAFE,2019-04-27 11:06:29.024,137,94.3198,DESCENDING,T30UXC,T30UXC_20190427T110629,04,117,2019
4b5ad402-d337-4062-913d-ae2a652018b6,S2A_MSIL2A_20190425T112121_N0211_R037_T30UXC_20190425T142022.SAFE,2019-04-25 11:21:21.024,37,49.683901,DESCENDING,T30UXC,T30UXC_20190425T112121,04,115,2019
c8339876-1e4b-446f-a622-af879c003d64,S2A_MSIL2A_20190422T110621_N0211_R137_T30UXC_20190422T142228.SAFE,2019-04-22 11:06:21.024,137,59.951593,DESCENDING,T30UXC,T30UXC_20190422T110621,04,112,2019
66a0688a-4b60-4b28-be0c-bf23875181dc,S2B_MSIL2A_20190420T112119_N0211_R037_T30UXC_20190420T141357.SAFE,2019-04-20 11:21:19.024,37,1.111345,DESCENDING,T30UXC,T30UXC_20190420T112119,04,110,2019
c95c645f-844e-4725-87da-a0657661e2d1,S2B_MSIL2A_20190417T110629_N0211_R137_T30UXC_20190417T140429.SAFE,2019-04-17 11:06:29.024,137,69.471493,DESCENDING,T30UXC,T30UXC_20190417T110629,04,107,2019
585bd703-085d-4a89-90bc-28b64e71a378,S2A_MSIL2A_20190415T112121_N0211_R037_T30UXC_20190415T121504.SAFE,2019-04-15 11:21:21.024,37,47.710611,DESCENDING,T30UXC,T30UXC_20190415T112121,04,105,2019
262d0833-31a6-4648-84ce-0b3826624d0b,S2A_MSIL2A_20190412T110621_N0211_R137_T30UXC_20190412T123858.SAFE,2019-04-12 11:06:21.024,137,75.179152,DESCENDING,T30UXC,T30UXC_20190412T110621,04,102,2019
837b6c77-1299-483c-8e50-6e440586c9a1,S2B_MSIL2A_20190410T112119_N0211_R037_T30UXC_20190410T155218.SAFE,2019-04-10 11:21:19.024,37,29.504167,DESCENDING,T30UXC,T30UXC_20190410T112119,04,100,2019
9b821bd6-d421-4dcd-8879-a11e9f4411e7,S2B_MSIL2A_20190407T110629_N0211_R137_T30UXC_20190407T153339.SAFE,2019-04-07 11:06:29.024,137,98.346499,DESCENDING,T30UXC,T30UXC_20190407T110629,04,097,2019
1c41241a-301e-4243-8e72-3333bec4f0d7,S2A_MSIL2A_20190405T112121_N0211_R037_T30UXC_20190405T140923.SAFE,2019-04-05 11:21:21.024,37,99.999998,DESCENDING,T30UXC,T30UXC_20190405T112121,04,095,2019
ffe33056-c30e-4a2b-80a2-48ebb8fe68d3,S2A_MSIL2A_20190402T110621_N0211_R137_T30UXC_20190402T143012.SAFE,2019-04-02 11:06:21.024,137,76.696736,DESCENDING,T30UXC,T30UXC_20190402T110621,04,092,2019
f3b6ad01-cbab-408a-9f3e-cf785cb0a073,S2B_MSIL2A_20190331T112119_N0211_R037_T30UXC_20190331T142300.SAFE,2019-03-31 11:21:19.024,37,71.292933,DESCENDING,T30UXC,T30UXC_20190331T112119,03,090,2019
f6efb9f5-fbdc-4759-af60-ff28d781a7cd,S2B_MSIL2A_20190328T111049_N0211_R137_T30UXC_20190328T154200.SAFE,2019-03-28 11:10:49.024,137,43.40692,DESCENDING,T30UXC,T30UXC_20190328T111049,03,087,2019
e1459cb5-e61e-46d1-86aa-130d84df3f49,S2A_MSIL2A_20190326T112111_N0211_R037_T30UXC_20190326T191041.SAFE,2019-03-26 11:21:11.024,37,62.564537,DESCENDING,T30UXC,T30UXC_20190326T112111,03,085,2019
c24cd3b4-510a-4d1e-9f3a-a615fb9b565a,S2A_MSIL2A_20190323T110721_N0211_R137_T30UXC_20190323T140143.SAFE,2019-03-23 11:07:21.024,137,83.417518,DESCENDING,T30UXC,T30UXC_20190323T110721,03,082,2019
e8ec6c29-0f8f-4f45-97a0-0506840573c2,S2B_MSIL2A_20190321T112119_N0211_R037_T30UXC_20190321T155149.SAFE,2019-03-21 11:21:19.024,37,99.644247,DESCENDING,T30UXC,T30UXC_20190321T112119,03,080,2019
9bb92a47-3a67-4700-bfb9-d8ee2af77705,S2B_MSIL2A_20190318T110759_N0211_R137_T30UXC_20190318T140412.SAFE,2019-03-18 11:07:59.024,137,79.465899,DESCENDING,T30UXC,T30UXC_20190318T110759,03,077,2019
98db3ea3-d629-465f-b15a-beaded9b1481,S2A_MSIL2A_20190316T112111_N0211_R037_T30UXC_20190316T141045.SAFE,2019-03-16 11:21:11.024,37,99.986147,DESCENDING,T30UXC,T30UXC_20190316T112111,03,075,2019
84c17839-be95-468f-b724-cc65e935d46d,S2A_MSIL2A_20190313T110831_N0211_R137_T30UXC_20190313T171720.SAFE,2019-03-13 11:08:31.024,137,60.63405000000001,DESCENDING,T30UXC,T30UXC_20190313T110831,03,072,2019
74492f10-90c9-4b93-8894-6dd21838e570,S2B_MSIL2A_20190311T112109_N0211_R037_T30UXC_20190311T140752.SAFE,2019-03-11 11:21:09.024,37,5.77559,DESCENDING,T30UXC,T30UXC_20190311T112109,03,070,2019
1adb6799-7242-4f00-8a03-fc1958e29986,S2B_MSIL2A_20190308T110909_N0211_R137_T30UXC_20190308T141559.SAFE,2019-03-08 11:09:09.025,137,99.99998499999998,DESCENDING,T30UXC,T30UXC_20190308T110909,03,067,2019
f936e2a9-14a2-460f-b015-8a3f3a38ef18,S2A_MSIL2A_20190306T112111_N0211_R037_T30UXC_20190306T155833.SAFE,2019-03-06 11:21:11.024,37,95.416322,DESCENDING,T30UXC,T30UXC_20190306T112111,03,065,2019
0c23eea3-029d-414e-a5fc-0db82e0a9ca1,S2A_MSIL2A_20190303T110951_N0211_R137_T30UXC_20190303T134753.SAFE,2019-03-03 11:09:51.024,137,95.611801,DESCENDING,T30UXC,T30UXC_20190303T110951,03,062,2019
f35a42a1-9508-46d9-a11e-5f6f897b99d5,S2B_MSIL2A_20190301T112109_N0211_R037_T30UXC_20190301T135728.SAFE,2019-03-01 11:21:09.024,37,92.597682,DESCENDING,T30UXC,T30UXC_20190301T112109,03,060,2019
f892634e-e410-40f8-bdb4-d14c6d2f11ed,S2B_MSIL2A_20190226T111049_N0211_R137_T30UXC_20190226T172349.SAFE,2019-02-26 11:10:49.024,137,0.12025300000000001,DESCENDING,T30UXC,T30UXC_20190226T111049,02,057,2019
7702a573-63b8-416e-88da-c41bfd034af8,S2A_MSIL2A_20190224T112111_N0211_R037_T30UXC_20190224T141511.SAFE,2019-02-24 11:21:11.024,37,0.045616,DESCENDING,T30UXC,T30UXC_20190224T112111,02,055,2019
3fab40e1-e770-485c-9e15-0be46bdf721b,S2A_MSIL2A_20190221T111101_N0211_R137_T30UXC_20190221T122025.SAFE,2019-02-21 11:11:01.024,137,50.613545,DESCENDING,T30UXC,T30UXC_20190221T111101,02,052,2019
644d7de8-31de-45be-a5e3-0ec7a96c4f9e,S2B_MSIL2A_20190219T112119_N0211_R037_T30UXC_20190219T155447.SAFE,2019-02-19 11:21:19.025,37,23.44328,DESCENDING,T30UXC,T30UXC_20190219T112119,02,050,2019
b8a9975d-1c33-493d-b03f-6b87c32d35dc,S2B_MSIL2A_20190216T111129_N0211_R137_T30UXC_20190216T140729.SAFE,2019-02-16 11:11:29.024,137,98.672687,DESCENDING,T30UXC,T30UXC_20190216T111129,02,047,2019
7756d640-3a8f-431a-97c9-5978f2d02910,S2A_MSIL2A_20190214T112151_N0211_R037_T30UXC_20190214T122254.SAFE,2019-02-14 11:21:51.024,37,19.998007,DESCENDING,T30UXC,T30UXC_20190214T112151,02,045,2019
39aef712-48bc-4c31-9c99-6dd0c2e81705,S2A_MSIL2A_20190211T111201_N0211_R137_T30UXC_20190211T123150.SAFE,2019-02-11 11:12:01.024,137,47.37355,DESCENDING,T30UXC,T30UXC_20190211T111201,02,042,2019
f401c968-1ffc-4221-8a64-c61116bcd39a,S2B_MSIL2A_20190209T112219_N0211_R037_T30UXC_20190209T140546.SAFE,2019-02-09 11:22:19.024,37,67.676448,DESCENDING,T30UXC,T30UXC_20190209T112219,02,040,2019
29a47092-5d97-4f0a-ad6f-4a35714164d6,S2B_MSIL2A_20190206T111239_N0211_R137_T30UXC_20190206T115937.SAFE,2019-02-06 11:12:39.024,137,95.271713,DESCENDING,T30UXC,T30UXC_20190206T111239,02,037,2019
e7839bc0-4247-44d9-b164-de9694b38799,S2A_MSIL2A_20190204T112251_N0211_R037_T30UXC_20190204T121333.SAFE,2019-02-04 11:22:51.025,37,88.441085,DESCENDING,T30UXC,T30UXC_20190204T112251,02,035,2019
db5e7c6d-42cd-48ba-b68a-c02a7f006e1f,S2A_MSIL2A_20190201T111301_N0211_R137_T30UXC_20190201T135349.SAFE,2019-02-01 11:13:01.024,137,87.944246,DESCENDING,T30UXC,T30UXC_20190201T111301,02,032,2019
d700e8ae-76c0-44f8-a6fd-7b13734daa68,S2B_MSIL2A_20190130T112319_N0211_R037_T30UXC_20190130T122133.SAFE,2019-01-30 11:23:19.024,37,6.689667,DESCENDING,T30UXC,T30UXC_20190130T112319,01,030,2019
b244e604-90a0-4c74-b7f2-6dc0d90ead49,S2B_MSIL2A_20190127T111329_N0211_R137_T30UXC_20190127T135116.SAFE,2019-01-27 11:13:29.024,137,48.172373,DESCENDING,T30UXC,T30UXC_20190127T111329,01,027,2019
9c77bfcd-7c09-4393-beb6-5e9f0b05c8b0,S2A_MSIL2A_20190125T112341_N0211_R037_T30UXC_20190125T141114.SAFE,2019-01-25 11:23:41.024,37,74.294967,DESCENDING,T30UXC,T30UXC_20190125T112341,01,025,2019
b11674fb-84ac-4642-b6f4-d95176d032c1,S2A_MSIL2A_20190122T111351_N0211_R137_T30UXC_20190122T122244.SAFE,2019-01-22 11:13:51.024,137,18.390823,DESCENDING,T30UXC,T30UXC_20190122T111351,01,022,2019
c12894ad-fe13-458d-b94b-44307ae63c2a,S2B_MSIL2A_20190120T112409_N0211_R037_T30UXC_20190120T140554.SAFE,2019-01-20 11:24:09.024,37,50.874159,DESCENDING,T30UXC,T30UXC_20190120T112409,01,020,2019
2e01e560-25aa-4ede-81ae-c9ced0faff61,S2B_MSIL2A_20190117T111409_N0211_R137_T30UXC_20190117T122441.SAFE,2019-01-17 11:14:09.024,137,0.251267,DESCENDING,T30UXC,T30UXC_20190117T111409,01,017,2019
8a1d1846-d447-4b53-ba19-bb15f6fb6cb8,S2A_MSIL2A_20190115T112421_N0211_R037_T30UXC_20190115T122813.SAFE,2019-01-15 11:24:21.024,37,96.806897,DESCENDING,T30UXC,T30UXC_20190115T112421,01,015,2019
f0a45603-71b8-421a-bd45-db7fe17d51b6,S2A_MSIL2A_20190112T111421_N0211_R137_T30UXC_20190112T122653.SAFE,2019-01-12 11:14:21.024,137,99.99999999999999,DESCENDING,T30UXC,T30UXC_20190112T111421,01,012,2019
63cfd99e-8396-4222-bdcb-2111b6285628,S2B_MSIL2A_20190110T112439_N0211_R037_T30UXC_20190110T122154.SAFE,2019-01-10 11:24:39.024,37,93.821807,DESCENDING,T30UXC,T30UXC_20190110T112439,01,010,2019
b980e144-c743-461b-a039-68c11d040851,S2B_MSIL2A_20190107T111439_N0211_R137_T30UXC_20190107T122224.SAFE,2019-01-07 11:14:39.024,137,99.99734399999998,DESCENDING,T30UXC,T30UXC_20190107T111439,01,007,2019
